Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,LastCURequestDate,LastCUUpdateDate,EmailBouncedReason,EmailBouncedDate,IsEmailBounced,Jigsaw,JigsawContactId,IsPriorityRecord,ContactSource,TitleType,DepartmentGroup,BuyerAttributes,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
1e29cb24-2197-4579-a742-a672c625d1d5,29ca5f3e-f69b-43c5-96db-f0fcb2934ade,Jamil,Gabey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0102,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ae958103-a0d2-4b14-afdf-4e3fd02feaf5,bae55ba3-ea80-48c6-b152-4ea7f82bfd53,Udall,Hettie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,80 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c1ae04e6-cba7-43ae-ac2b-cfd17e1d0f6a,ec932bc1-25e3-4572-845a-5c2262116a17,Onfroi,Nanni,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(440)475-1491,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9d543935-171c-48fa-a9c0-a9dfd2bb8283,1b4f20e0-7e2c-4549-89af-b8d3914ab8cb,Whitney,Atlante,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(549) 839-9571,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,1976-03-24,Mr. Teague has served as Chief Executive Officer since January 2016 and has been a director of Enterprise GP since November 2010. He also serves as Co-Chairman of the Capital Projects Committee. Mr. Teague previously served as the Chief Operating Officer of Enterprise GP from November 2010 to December 2015 and served as Executive Vice President of Enterprise GP from November 2010 until February 2013.,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
e5b61c1f-c0f1-4189-b780-343b37b32675,37d17b99-4830-49dd-b4a3-bf975a4ccd67,Morie,Kristal,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3990,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a8d456c1-237d-487a-9606-d5ed86278bb0,b491c743-48bf-492e-b0a6-6e7d3d442969,Stacee,Anneliese,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201 Sussex Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(141) 430-2207,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,Chief Legal and General Counsel,#N/A,#N/A,#N/A,1989-10-05,"Brian Sephton was appointed Chief Financial Officer of the company in January 2005 and Chief Legal & Governance Officer in October 2009, following the company’s merger with FCStone.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
e2f18106-9d3e-459e-b015-2273b74a522b,1f0ebca3-5492-47f2-a61e-8a8f0bf1ee82,Chuck,Dorena,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9d493585-5d5b-4a36-95a1-5abef1986708,e5fcb320-af81-4efe-85d9-643034e2d899,Yankee,Kellie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6ae4bbf3-8c2c-4a05-b16f-546bf8449a60,28c28a00-3557-4a93-9f9d-453929518adf,Nicolai,Bonni,#N/A,#N/A,Sioux City,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,574 Duke Circle,#N/A,OH,51105,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
dd6e3126-d43f-4970-91b0-725ff0782500,60135a75-1be6-4d4c-a56d-f11b48cf1a8d,Abie,Arabel,#N/A,390 Harris Street,Sydney,NSW,2007,Australia,#N/A,#N/A,#N/A,390 Harris Street,Sydney,NSW,2007,Australia,#N/A,#N/A,#N/A,(02) 7167 8293,(02) 7167 8293,0421 168 430,#N/A,#N/A,(02) 7167 8293,jjoannow@prodly.co.invalid,Head of Partner Relations,Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9c381334-929c-4de3-941c-b94af3d12ea3,c7717326-09af-4348-b090-e4be2dac6029,Ugo,Dusty,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,82 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
dd8beca1-6850-45b2-9cf4-56e11aeaef8c,83dc89fc-8868-49a6-8638-db4d191b4c50,Orton,Glory,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
afe08472-b7d5-4aa6-aab3-c3ebca17e28f,bcfff8a0-c370-4978-a439-087e1082693b,Abraham,Maura,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4075,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
fc190f9b-5e2a-4a88-8f0a-e5e7e8a55cd0,ec4fe2b0-83be-4a18-8a3b-0262fd09ea76,Kalil,Mariana,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 6180 6868,(03) 6180 6868,0427 273 804,#N/A,#N/A,(03) 6180 6868,jjoannow@prodly.co.invalid,SVP Marketing,Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
3f1ac7c1-0d73-45e0-b54c-71bd5675f5dc,38bf9300-9c15-4194-be3f-40a09810853a,Jake,Otha,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(319)461-4462,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
763f3405-85ac-41ee-b222-e78d63c4085c,bad389f6-e263-4c09-bfb4-0d16f88c1b41,Otes,Reena,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3941,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9ebb5d84-e9ab-4e8a-b402-c13d4a36d9cc,24ae2c90-1f81-4419-94a5-ea1dc5431a2b,Valentijn,Darsey,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7634 7672,(03) 7634 7672,0421 867 466,#N/A,#N/A,(03) 7634 7672,jjoannow@prodly.co.invalid,SVP Marketing,Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
babb34a7-874b-4cbf-a09c-1235933fc18c,a757a03e-2ada-4533-ad05-fd33f887c8bb,Amos,Jon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,150 Chestnut Street,Toronto,Ontario,L4B 1Y3,Canada,#N/A,#N/A,#N/A,(905) 555-1212,(555) 555-1212,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,Sales Manager,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A
3a13fdef-392c-4a65-a5e8-e0d16c8d0eba,1f0ebca3-5492-47f2-a61e-8a8f0bf1ee82,Steve,Delcina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9893,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,Director of Human Resources,#N/A,#N/A,#N/A,1989-03-23,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
0606c194-bc9c-4ced-8dff-d293481ec8e2,4a0f32f7-4233-45a1-94bd-75faf566aa17,Benito,Jeana,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,(03) 7790 6654,(03) 7790 6654,0421 119 254,#N/A,#N/A,(03) 7790 6654,jjoannow@prodly.co.invalid,VP Operations,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
086c479a-ec35-4d5b-9815-90ce2e31f37a,c23c5a54-9c08-4c1b-894a-9fde70dac4c3,Harcourt,Jennie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Titans Way,Nashville,TN,37213,USA,#N/A,#N/A,#N/A,(102) 111-5274,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,"Mr. Calantzopoulos was named Chief Executive Officer and was elected to the Board of Directors on May 8, 2013. He served as Chief Operating Officer from our spin-off on March 28, 2008 to May 8, 2013. Mr. Calantzopoulos was PMI’s President and Chief Executive Officer between 2002 and the date of the spin-off.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
3257c338-860e-46a6-b652-452dd8992c7e,d731c096-ead3-472a-a729-b3b396f91530,Sidnee,Agata,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
64245917-f880-45ea-a2b2-3b3428ff20e0,14232913-25fb-45b0-9545-dc09cf9efc49,Raleigh,Vania,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,555 Corporate Ave.,San Francisco,CA,94105,USA,#N/A,#N/A,#N/A,(249) 567-9797,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,Chief Legal Officer,#N/A,#N/A,#N/A,1974-10-04,"Elisa D. Garcia joined Macy’s, Inc. in September 2016 as chief legal officer. She serves as the company’s chief legal counsel and secretary to the board of directors, and oversees law department functions located in Cincinnati, St. Louis, Atlanta, San Francisco and New York.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6198bc56-67fb-4c6a-92f4-68cbb8ec5328,4dffeb4d-d4f6-464c-9b57-cda36636f156,Tirrell,Elinore,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(525) 945-6875,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,Buyer,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
2d83c867-d442-45d8-b9e8-ea52eeb6c0d5,d26c9074-769f-4dd3-b822-08762ec5f435,Cos,Lynne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0113,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
dff46325-58bc-48ed-8e9a-398b8f7918fd,af271580-40f5-4d49-b1ea-03b49850606f,Carling,Margareta,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4002,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1ec386d5-a678-4566-8295-7fa70e720197,42d553ae-1574-4824-853c-1962fa336861,Alic,Noami,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(795) 538-6534,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,Executive Vice President and Chief Marketing Officer,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cb570492-bf65-4107-889f-f5d3ed0de73b,14232913-25fb-45b0-9545-dc09cf9efc49,Bron,Janna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reliant Parkway,Houston,TX,77504,USA,#N/A,#N/A,#N/A,(901) 559-1159,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,"Jeff Gennette was elected chief executive officer on March 23, 2017. Gennette previously held the role of president of Macy’s, Inc. from March 2014 until September 2017. Prior to that, he was chief merchandising officer of Macy’s, Inc. (formerly known as Federated Department Stores, Inc.), a position to which he was appointed in February 2009.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
00e590ff-51f7-49d3-b382-849990e4e6f5,e2705254-9a30-42a3-ac3d-f0403ba3e71d,Ken,Blinnie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(425)742-4490,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d3529953-4c92-4cea-81f8-62f5e37720e9,b18f2036-f373-4189-a9f3-2227c8ef8b7c,Stamos,Edward,#N/A,10 Main Rd.,New York City,NY,31349,USA,#N/A,#N/A,#N/A,10 Main Rd.,New York City,NY,31349,USA,#N/A,#N/A,#N/A,(212) 555-5555,(212) 555-5555,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,President and CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A
5fcc6a4c-7831-43da-acbf-545ebbf89477,ad4efe8f-969d-45a6-8367-92d37737206b,Bailey,Kelci,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,078 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
b6b4f9da-d1f5-4476-b4e0-5a1eccc83beb,d25f9e87-c125-482b-93bb-ce34d731180f,Georas,Corella,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2001 Blake Street,Denver,CO,80205,USA,#N/A,#N/A,#N/A,(392) 999-8377,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP and General Counsel,#N/A,#N/A,#N/A,#N/A,"Mary K. W. Jones is Senior Vice President and General Counsel, Deere & Company, a position she has held since January 2013. Jones is the company's Chief Legal Officer and has executive management responsibility for the Law and Patent departments and Deere & Company's Center for Global Business Conduct.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
13d9f895-dc6e-4e92-8925-3ff5cb9bd937,3eb93a27-766c-4684-a107-d9a48d366b9e,Sebastian,Gabbie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
e82664ef-527a-4ef2-bad1-454a1a6e233c,e612b72c-01f9-4c49-a2bc-e0582274b24b,Thornton,Maris,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(809) 251-1133,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"President, Global Fabric Care",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
76602676-6b2a-44c0-b5cc-a4aac125895c,73729ff8-9a1a-45f3-bd8c-493be8b824c1,Mathew,Colene,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(484)576-8705,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
b419b227-2474-43f2-bd34-40cc7149b592,0bbebd9e-980f-4489-bb4b-cd92c88314a3,Silvain,Candra,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(425)742-4491,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
3ded5098-7200-4da1-abea-109e39e21564,e9e56bd1-faa0-4ccf-a7e8-de78485381d1,Udell,Jacki,#N/A,28a College Rd S,Riverview,NSW,2066,Australia,#N/A,#N/A,#N/A,28a College Rd S,Riverview,NSW,2066,Australia,#N/A,#N/A,#N/A,(02) 8061 6601,(02) 8061 6601,0410 305 697,#N/A,#N/A,(02) 8061 6601,jjoannow@prodly.co.invalid,EVP Business Development,Business Development,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
460d91e5-cf2b-4d2d-af4b-12b5a27826f8,29ca5f3e-f69b-43c5-96db-f0fcb2934ade,Antin,Annabel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(214) 908-0898,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"Executive Vice President, CFO",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ecd4eb45-8f38-442b-bb3d-67751ebf2324,c7717326-09af-4348-b090-e4be2dac6029,Douglass,Hettie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,COO,#N/A,#N/A,#N/A,1964-12-03,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7ce7e9c0-6198-4705-bb55-c0829b7f1385,957363ed-f7e7-4432-a639-c868929084aa,Kristo,Clarinda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Arrowhead Drive,Kansas City,MO,64129,USA,#N/A,#N/A,#N/A,(585) 492-7409,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,Executive Chairman,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
8d5a254a-640b-4ccd-8921-f41f98e27894,c23c5a54-9c08-4c1b-894a-9fde70dac4c3,Lane,Denise,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(150) 973-1240,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"SVP, Marketing & Sales",#N/A,#N/A,#N/A,1974-03-24,"Mr. Barth became Senior Vice President, Marketing & Sales on July 1, 2015. He is responsible for PMI’s global marketing strategies and sales activities.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
